customer_id,first_name,last_name,city,signup_date,segment
945,Name945,Surname945,Hyderabad,2024-02-21,Corporate
946,Name946,Surname946,Kolkata,2024-04-12,SmallBusiness
947,Name947,Surname947,Kolkata,2022-04-20,SmallBusiness
948,Name948,Surname948,Delhi,2022-12-02,Corporate
949,Name949,Surname949,Bangalore,2024-04-01,SmallBusiness
950,Name950,Surname950,Pune,2022-08-26,Corporate
951,Name951,Surname951,Pune,2023-01-16,Consumer
952,Name952,Surname952,Delhi,2023-03-12,Corporate
953,Name953,Surname953,Delhi,2024-06-17,Consumer
954,Name954,Surname954,Delhi,2023-04-28,Consumer
955,Name955,Surname955,Hyderabad,2022-01-25,SmallBusiness
956,Name956,Surname956,Hyderabad,2023-10-15,SmallBusiness
957,Name957,Surname957,Mumbai,2022-04-27,SmallBusiness
958,Name958,Surname958,Mumbai,2023-04-27,Corporate
959,Name959,Surname959,Delhi,2023-01-27,Corporate
960,Name960,Surname960,Bangalore,2023-06-21,SmallBusiness
961,Name961,Surname961,Kolkata,2022-03-20,Corporate
962,Name962,Surname962,Hyderabad,2023-08-03,SmallBusiness
963,Name963,Surname963,Bangalore,2022-06-22,Corporate
964,Name964,Surname964,Chennai,2022-01-12,Consumer
965,Name965,Surname965,Hyderabad,2024-03-10,Consumer
966,Name966,Surname966,Hyderabad,2022-05-08,SmallBusiness
967,Name967,Surname967,Mumbai,2023-08-31,Corporate
968,Name968,Surname968,Kolkata,2022-04-02,Corporate
969,Name969,Surname969,Kolkata,2023-10-15,Consumer
970,Name970,Surname970,Pune,2023-06-27,Consumer
971,Name971,Surname971,Pune,2024-04-25,SmallBusiness
972,Name972,Surname972,Pune,2023-06-16,Consumer
973,Name973,Surname973,Pune,2023-10-20,SmallBusiness
974,Name974,Surname974,Chennai,2024-04-07,Consumer
975,Name975,Surname975,Chennai,2023-03-23,Consumer
976,Name976,Surname976,Hyderabad,2023-01-25,Corporate
977,Name977,Surname977,Delhi,2023-11-03,Consumer
978,Name978,Surname978,Mumbai,2024-05-10,Consumer
979,Name979,Surname979,Mumbai,2022-02-12,SmallBusiness
980,Name980,Surname980,Pune,2022-09-11,Consumer
981,Name981,Surname981,Hyderabad,2022-05-10,SmallBusiness
982,Name982,Surname982,Bangalore,2022-03-01,Consumer
983,Name983,Surname983,Delhi,2023-10-25,Consumer
984,Name984,Surname984,Hyderabad,2023-04-12,SmallBusiness
985,Name985,Surname985,Delhi,2022-10-14,Corporate
986,Name986,Surname986,Delhi,2023-06-01,SmallBusiness
987,Name987,Surname987,Delhi,2023-04-12,SmallBusiness
988,Name988,Surname988,Hyderabad,2024-02-17,SmallBusiness
989,Name989,Surname989,Pune,2022-12-11,Corporate
990,Name990,Surname990,Mumbai,2023-10-04,Consumer
991,Name991,Surname991,Mumbai,2023-01-17,SmallBusiness
992,Name992,Surname992,Pune,2024-02-18,SmallBusiness
993,Name993,Surname993,Delhi,2023-11-21,Corporate
994,Name994,Surname994,Bangalore,2022-09-10,SmallBusiness
995,Name995,Surname995,Kolkata,2022-02-25,Consumer
996,Name996,Surname996,Hyderabad,2023-04-08,Corporate
997,Name997,Surname997,Kolkata,2023-04-02,Consumer
998,Name998,Surname998,Pune,2022-03-24,Consumer
999,Name999,Surname999,Bangalore,2022-04-09,Corporate
1000,Name1000,Surname1000,Hyderabad,2022-05-29,SmallBusiness
1001,Name1001,Surname1001,Pune,2022-11-25,Consumer
1002,Name1002,Surname1002,Delhi,2022-06-05,Consumer
1003,Name1003,Surname1003,Mumbai,2022-07-09,Consumer
1004,Name1004,Surname1004,Kolkata,2023-05-09,Consumer
1005,Name1005,Surname1005,Chennai,2024-06-01,Corporate
1006,Name1006,Surname1006,Chennai,2022-09-20,Corporate
1007,Name1007,Surname1007,Bangalore,2022-03-21,Consumer
1008,Name1008,Surname1008,Delhi,2023-02-04,SmallBusiness
1009,Name1009,Surname1009,Kolkata,2024-02-03,Consumer
1010,Name1010,Surname1010,Delhi,2023-09-01,SmallBusiness
1011,Name1011,Surname1011,Kolkata,2022-09-17,Consumer
1012,Name1012,Surname1012,Bangalore,2024-02-11,SmallBusiness
1013,Name1013,Surname1013,Bangalore,2023-09-07,Consumer
1014,Name1014,Surname1014,Chennai,2023-07-06,SmallBusiness
1015,Name1015,Surname1015,Delhi,2024-02-24,Consumer
1016,Name1016,Surname1016,Hyderabad,2022-04-11,Consumer
1017,Name1017,Surname1017,Chennai,2022-12-25,SmallBusiness
1018,Name1018,Surname1018,Delhi,2023-01-15,Corporate
1019,Name1019,Surname1019,Chennai,2024-03-30,SmallBusiness
1020,Name1020,Surname1020,Hyderabad,2022-08-09,Corporate
1021,Name1021,Surname1021,Mumbai,2024-03-30,Consumer
1022,Name1022,Surname1022,Mumbai,2023-02-24,SmallBusiness
1023,Name1023,Surname1023,Mumbai,2022-05-04,SmallBusiness
1024,Name1024,Surname1024,Mumbai,2023-02-26,SmallBusiness
1025,Name1025,Surname1025,Pune,2022-08-19,Corporate
1026,Name1026,Surname1026,Kolkata,2023-11-21,Corporate
1027,Name1027,Surname1027,Pune,2022-03-04,Consumer
1028,Name1028,Surname1028,Pune,2023-04-30,Corporate
1029,Name1029,Surname1029,Pune,2023-09-20,Corporate
1030,Name1030,Surname1030,Mumbai,2023-12-04,Consumer
1031,Name1031,Surname1031,Hyderabad,2023-07-28,SmallBusiness
1032,Name1032,Surname1032,Bangalore,2024-02-07,SmallBusiness
1033,Name1033,Surname1033,Bangalore,2023-04-28,Consumer
1034,Name1034,Surname1034,Kolkata,2023-06-03,SmallBusiness
1035,Name1035,Surname1035,Mumbai,2022-06-04,Corporate
1036,Name1036,Surname1036,Mumbai,2022-04-02,Consumer
1037,Name1037,Surname1037,Mumbai,2023-06-10,Consumer
1038,Name1038,Surname1038,Chennai,2023-03-31,Consumer
1039,Name1039,Surname1039,Delhi,2024-01-11,SmallBusiness
1040,Name1040,Surname1040,Chennai,2023-08-21,Consumer
1041,Name1041,Surname1041,Delhi,2023-10-07,Consumer
1042,Name1042,Surname1042,Mumbai,2023-05-25,Consumer
1043,Name1043,Surname1043,Mumbai,2022-07-02,SmallBusiness
1044,Name1044,Surname1044,Chennai,2023-01-21,Corporate
1045,Name1045,Surname1045,Chennai,2023-07-28,Consumer
1046,Name1046,Surname1046,Delhi,2024-01-01,Corporate
1047,Name1047,Surname1047,Bangalore,2023-02-09,SmallBusiness
1048,Name1048,Surname1048,Delhi,2022-09-03,SmallBusiness
1049,Name1049,Surname1049,Chennai,2024-01-12,SmallBusiness
1050,Name1050,Surname1050,Hyderabad,2023-08-14,SmallBusiness
1051,Name1051,Surname1051,Chennai,2023-10-23,Corporate
1052,Name1052,Surname1052,Hyderabad,2023-10-12,Consumer
1053,Name1053,Surname1053,Kolkata,2023-04-16,SmallBusiness
1054,Name1054,Surname1054,Chennai,2024-04-05,SmallBusiness
1055,Name1055,Surname1055,Kolkata,2024-06-06,Corporate
1056,Name1056,Surname1056,Bangalore,2023-02-27,Corporate
1057,Name1057,Surname1057,Delhi,2022-03-06,SmallBusiness
1058,Name1058,Surname1058,Hyderabad,2022-01-13,Consumer
1059,Name1059,Surname1059,Delhi,2022-08-01,Consumer
1060,Name1060,Surname1060,Kolkata,2022-08-30,SmallBusiness
1061,Name1061,Surname1061,Hyderabad,2023-05-08,Corporate
1062,Name1062,Surname1062,Delhi,2022-08-01,SmallBusiness
1063,Name1063,Surname1063,Chennai,2023-11-24,SmallBusiness
1064,Name1064,Surname1064,Mumbai,2022-12-04,Corporate
1065,Name1065,Surname1065,Kolkata,2022-06-22,SmallBusiness
1066,Name1066,Surname1066,Delhi,2023-11-03,SmallBusiness
1067,Name1067,Surname1067,Kolkata,2022-06-13,SmallBusiness
1068,Name1068,Surname1068,Pune,2023-04-10,Corporate
1069,Name1069,Surname1069,Kolkata,2023-05-12,Consumer
1070,Name1070,Surname1070,Hyderabad,2023-12-01,Consumer
1071,Name1071,Surname1071,Pune,2023-01-30,Corporate
1072,Name1072,Surname1072,Hyderabad,2023-12-04,Consumer
1073,Name1073,Surname1073,Mumbai,2022-11-04,SmallBusiness
1074,Name1074,Surname1074,Pune,2024-02-07,Consumer
1075,Name1075,Surname1075,Chennai,2022-07-02,SmallBusiness
1076,Name1076,Surname1076,Kolkata,2023-09-21,Consumer
1077,Name1077,Surname1077,Delhi,2024-03-04,Corporate
1078,Name1078,Surname1078,Bangalore,2023-05-25,Consumer
1079,Name1079,Surname1079,Kolkata,2023-12-09,Consumer
1080,Name1080,Surname1080,Kolkata,2023-06-30,Consumer
1081,Name1081,Surname1081,Mumbai,2023-07-18,Corporate
1082,Name1082,Surname1082,Chennai,2023-09-16,Consumer
1083,Name1083,Surname1083,Bangalore,2024-02-03,Corporate
1084,Name1084,Surname1084,Pune,2023-08-17,SmallBusiness
1085,Name1085,Surname1085,Pune,2024-01-14,Consumer
1086,Name1086,Surname1086,Pune,2022-08-15,Corporate
1087,Name1087,Surname1087,Hyderabad,2024-01-15,Corporate
1088,Name1088,Surname1088,Hyderabad,2024-01-03,Consumer
1089,Name1089,Surname1089,Delhi,2023-03-12,SmallBusiness
1090,Name1090,Surname1090,Bangalore,2023-02-26,Corporate
1091,Name1091,Surname1091,Pune,2023-07-08,Consumer
1092,Name1092,Surname1092,Hyderabad,2022-01-21,SmallBusiness
1093,Name1093,Surname1093,Delhi,2023-07-08,Corporate
1094,Name1094,Surname1094,Chennai,2023-02-01,Corporate
1095,Name1095,Surname1095,Delhi,2023-09-17,SmallBusiness
1096,Name1096,Surname1096,Hyderabad,2022-04-15,SmallBusiness
1097,Name1097,Surname1097,Mumbai,2022-07-11,Consumer
1098,Name1098,Surname1098,Mumbai,2022-01-17,Consumer
1099,Name1099,Surname1099,Pune,2022-04-30,Corporate
1100,Name1100,Surname1100,Mumbai,2023-01-28,SmallBusiness
1101,Name1101,Surname1101,Pune,2023-03-01,SmallBusiness
1102,Name1102,Surname1102,Pune,2022-05-09,SmallBusiness
1103,Name1103,Surname1103,Hyderabad,2022-05-10,Corporate
1104,Name1104,Surname1104,Mumbai,2023-07-26,SmallBusiness
1105,Name1105,Surname1105,Pune,2023-07-14,SmallBusiness
1106,Name1106,Surname1106,Bangalore,2022-01-29,Corporate
1107,Name1107,Surname1107,Chennai,2022-04-07,Consumer
1108,Name1108,Surname1108,Delhi,2022-01-10,Consumer
1109,Name1109,Surname1109,Delhi,2022-08-30,Corporate
1110,Name1110,Surname1110,Hyderabad,2024-04-05,SmallBusiness
1111,Name1111,Surname1111,Mumbai,2022-08-20,Corporate
1112,Name1112,Surname1112,Mumbai,2024-02-28,Consumer
1113,Name1113,Surname1113,Pune,2022-10-11,Consumer
1114,Name1114,Surname1114,Kolkata,2023-12-16,Corporate
1115,Name1115,Surname1115,Pune,2024-01-29,Corporate
1116,Name1116,Surname1116,Chennai,2024-03-12,Consumer
1117,Name1117,Surname1117,Bangalore,2024-02-15,Corporate
1118,Name1118,Surname1118,Delhi,2023-12-27,Consumer
1119,Name1119,Surname1119,Pune,2022-07-19,Corporate
1120,Name1120,Surname1120,Kolkata,2022-03-20,Corporate
1121,Name1121,Surname1121,Kolkata,2024-05-04,Corporate
1122,Name1122,Surname1122,Pune,2024-05-05,Consumer
1123,Name1123,Surname1123,Hyderabad,2022-06-22,Corporate
1124,Name1124,Surname1124,Delhi,2023-04-12,Consumer
1125,Name1125,Surname1125,Hyderabad,2023-08-04,Consumer
1126,Name1126,Surname1126,Bangalore,2023-02-20,Corporate
1127,Name1127,Surname1127,Kolkata,2023-03-25,Corporate
1128,Name1128,Surname1128,Kolkata,2022-03-28,Consumer
1129,Name1129,Surname1129,Chennai,2022-04-11,Consumer
1130,Name1130,Surname1130,Bangalore,2022-01-08,SmallBusiness
1131,Name1131,Surname1131,Kolkata,2024-04-24,Consumer
1132,Name1132,Surname1132,Bangalore,2022-07-19,SmallBusiness
1133,Name1133,Surname1133,Delhi,2023-05-20,SmallBusiness
1134,Name1134,Surname1134,Mumbai,2022-03-28,SmallBusiness
1135,Name1135,Surname1135,Kolkata,2022-02-12,Corporate
1136,Name1136,Surname1136,Chennai,2023-01-20,Corporate
1137,Name1137,Surname1137,Delhi,2023-09-13,Consumer
1138,Name1138,Surname1138,Pune,2023-03-11,SmallBusiness
1139,Name1139,Surname1139,Bangalore,2023-02-12,Corporate
1140,Name1140,Surname1140,Pune,2023-04-28,Corporate
1141,Name1141,Surname1141,Hyderabad,2023-10-26,Corporate
1142,Name1142,Surname1142,Delhi,2022-01-17,Corporate
1143,Name1143,Surname1143,Pune,2023-10-07,Corporate
1144,Name1144,Surname1144,Kolkata,2022-05-28,SmallBusiness
1145,Name1145,Surname1145,Bangalore,2022-10-04,SmallBusiness
1146,Name1146,Surname1146,Mumbai,2022-08-20,SmallBusiness
1147,Name1147,Surname1147,Delhi,2024-04-05,SmallBusiness
1148,Name1148,Surname1148,Kolkata,2023-01-01,Consumer
1149,Name1149,Surname1149,Chennai,2022-08-16,SmallBusiness
1150,Name1150,Surname1150,Hyderabad,2023-10-13,Corporate
1151,Name1151,Surname1151,Bangalore,2023-03-12,SmallBusiness
1152,Name1152,Surname1152,Delhi,2023-02-03,Consumer
1153,Name1153,Surname1153,Delhi,2022-07-30,Corporate
1154,Name1154,Surname1154,Mumbai,2023-01-26,SmallBusiness
1155,Name1155,Surname1155,Mumbai,2023-05-14,SmallBusiness
1156,Name1156,Surname1156,Chennai,2023-06-24,SmallBusiness
1157,Name1157,Surname1157,Hyderabad,2023-07-17,Corporate
1158,Name1158,Surname1158,Chennai,2023-05-06,Corporate
1159,Name1159,Surname1159,Kolkata,2023-03-18,Consumer
1160,Name1160,Surname1160,Kolkata,2022-09-18,Corporate
1161,Name1161,Surname1161,Chennai,2024-02-12,Corporate
1162,Name1162,Surname1162,Hyderabad,2022-12-16,SmallBusiness
1163,Name1163,Surname1163,Chennai,2022-12-18,Corporate
1164,Name1164,Surname1164,Hyderabad,2023-06-04,SmallBusiness
1165,Name1165,Surname1165,Hyderabad,2022-11-16,SmallBusiness
1166,Name1166,Surname1166,Pune,2022-05-18,Corporate
1167,Name1167,Surname1167,Bangalore,2023-07-04,Consumer
1168,Name1168,Surname1168,Hyderabad,2023-09-15,Consumer
1169,Name1169,Surname1169,Mumbai,2023-01-03,Corporate
1170,Name1170,Surname1170,Hyderabad,2022-08-08,Consumer
1171,Name1171,Surname1171,Hyderabad,2022-12-03,SmallBusiness
1172,Name1172,Surname1172,Hyderabad,2022-08-11,SmallBusiness
1173,Name1173,Surname1173,Pune,2023-10-10,Corporate
1174,Name1174,Surname1174,Pune,2024-02-07,Consumer
1175,Name1175,Surname1175,Kolkata,2022-12-26,Consumer
1176,Name1176,Surname1176,Pune,2022-11-25,SmallBusiness
1177,Name1177,Surname1177,Mumbai,2023-04-08,Corporate
1178,Name1178,Surname1178,Mumbai,2023-07-15,Consumer
1179,Name1179,Surname1179,Pune,2024-03-14,Corporate
1180,Name1180,Surname1180,Chennai,2023-01-17,Consumer
1181,Name1181,Surname1181,Bangalore,2024-04-15,SmallBusiness
1182,Name1182,Surname1182,Pune,2023-08-13,SmallBusiness
1183,Name1183,Surname1183,Hyderabad,2023-09-09,Corporate
1184,Name1184,Surname1184,Delhi,2022-06-18,SmallBusiness
1185,Name1185,Surname1185,Bangalore,2022-08-05,Consumer
1186,Name1186,Surname1186,Bangalore,2023-01-13,SmallBusiness
1187,Name1187,Surname1187,Mumbai,2022-04-29,Corporate
1188,Name1188,Surname1188,Bangalore,2022-07-09,Corporate
1189,Name1189,Surname1189,Pune,2024-02-06,Corporate
1190,Name1190,Surname1190,Hyderabad,2023-01-05,Consumer
1191,Name1191,Surname1191,Hyderabad,2024-02-17,Consumer
1192,Name1192,Surname1192,Kolkata,2022-05-29,Consumer
1193,Name1193,Surname1193,Hyderabad,2023-11-07,Consumer
1194,Name1194,Surname1194,Hyderabad,2023-10-14,Consumer
1195,Name1195,Surname1195,Mumbai,2024-05-08,SmallBusiness
1196,Name1196,Surname1196,Hyderabad,2023-05-03,Consumer
1197,Name1197,Surname1197,Kolkata,2024-02-09,Consumer
1198,Name1198,Surname1198,Delhi,2023-01-09,SmallBusiness
1199,Name1199,Surname1199,Pune,2024-02-20,Consumer
1200,Name1200,Surname1200,Mumbai,2023-11-24,Corporate
1201,Name1201,Surname1201,Delhi,2022-06-09,Consumer
1202,Name1202,Surname1202,Mumbai,2022-12-17,Consumer
1203,Name1203,Surname1203,Chennai,2022-10-15,Corporate
1204,Name1204,Surname1204,Bangalore,2022-10-15,Corporate
1205,Name1205,Surname1205,Chennai,2024-06-10,Corporate
1206,Name1206,Surname1206,Hyderabad,2022-08-14,Corporate
1207,Name1207,Surname1207,Delhi,2023-06-07,Consumer
1208,Name1208,Surname1208,Hyderabad,2023-06-06,Corporate
1209,Name1209,Surname1209,Bangalore,2024-02-22,Corporate
1210,Name1210,Surname1210,Mumbai,2022-09-30,SmallBusiness
1211,Name1211,Surname1211,Bangalore,2023-02-06,Corporate
1212,Name1212,Surname1212,Kolkata,2022-07-02,Corporate
1213,Name1213,Surname1213,Bangalore,2023-10-27,SmallBusiness
1214,Name1214,Surname1214,Kolkata,2023-05-03,SmallBusiness
1215,Name1215,Surname1215,Bangalore,2024-04-06,Consumer
1216,Name1216,Surname1216,Pune,2024-04-25,SmallBusiness
1217,Name1217,Surname1217,Kolkata,2022-05-04,Consumer
1218,Name1218,Surname1218,Delhi,2023-09-18,SmallBusiness
1219,Name1219,Surname1219,Hyderabad,2024-02-29,SmallBusiness
1220,Name1220,Surname1220,Hyderabad,2023-02-18,Consumer
1221,Name1221,Surname1221,Chennai,2023-12-26,SmallBusiness
1222,Name1222,Surname1222,Hyderabad,2022-06-21,Consumer
1223,Name1223,Surname1223,Mumbai,2022-10-15,SmallBusiness
1224,Name1224,Surname1224,Pune,2023-03-11,Corporate
1225,Name1225,Surname1225,Bangalore,2023-11-17,SmallBusiness
1226,Name1226,Surname1226,Chennai,2022-04-23,Consumer
1227,Name1227,Surname1227,Mumbai,2024-06-06,SmallBusiness
1228,Name1228,Surname1228,Mumbai,2022-05-02,Consumer
1229,Name1229,Surname1229,Kolkata,2023-06-28,Consumer
1230,Name1230,Surname1230,Hyderabad,2022-08-10,Corporate
1231,Name1231,Surname1231,Delhi,2023-09-23,Corporate
1232,Name1232,Surname1232,Delhi,2022-02-08,Consumer
1233,Name1233,Surname1233,Chennai,2023-05-12,SmallBusiness
1234,Name1234,Surname1234,Pune,2024-02-19,Consumer
1235,Name1235,Surname1235,Delhi,2022-08-21,Consumer
1236,Name1236,Surname1236,Bangalore,2023-06-14,SmallBusiness
1237,Name1237,Surname1237,Delhi,2022-05-29,SmallBusiness
1238,Name1238,Surname1238,Chennai,2023-02-01,SmallBusiness
1239,Name1239,Surname1239,Delhi,2023-10-23,SmallBusiness
1240,Name1240,Surname1240,Bangalore,2023-09-30,Consumer
1241,Name1241,Surname1241,Kolkata,2022-10-29,Consumer
1242,Name1242,Surname1242,Pune,2022-12-26,Corporate
1243,Name1243,Surname1243,Chennai,2022-08-26,Consumer
1244,Name1244,Surname1244,Kolkata,2023-10-09,SmallBusiness
1245,Name1245,Surname1245,Kolkata,2023-10-25,Corporate
1246,Name1246,Surname1246,Kolkata,2022-08-24,SmallBusiness
1247,Name1247,Surname1247,Mumbai,2024-01-06,Consumer
1248,Name1248,Surname1248,Pune,2022-07-22,Corporate
1249,Name1249,Surname1249,Hyderabad,2022-09-13,SmallBusiness
1250,Name1250,Surname1250,Pune,2023-08-21,Corporate
1251,Name1251,Surname1251,Mumbai,2023-10-24,Corporate
1252,Name1252,Surname1252,Hyderabad,2022-08-23,Consumer
1253,Name1253,Surname1253,Pune,2022-12-11,SmallBusiness
1254,Name1254,Surname1254,Kolkata,2023-06-18,Corporate
1255,Name1255,Surname1255,Chennai,2024-05-09,Corporate
1256,Name1256,Surname1256,Hyderabad,2024-03-07,SmallBusiness
1257,Name1257,Surname1257,Bangalore,2024-02-20,Corporate
1258,Name1258,Surname1258,Bangalore,2023-04-11,Corporate
1259,Name1259,Surname1259,Delhi,2024-02-09,Corporate
1260,Name1260,Surname1260,Hyderabad,2023-06-25,SmallBusiness
1261,Name1261,Surname1261,Chennai,2022-08-01,SmallBusiness
1262,Name1262,Surname1262,Mumbai,2023-04-08,SmallBusiness
1263,Name1263,Surname1263,Kolkata,2023-03-12,SmallBusiness
1264,Name1264,Surname1264,Delhi,2022-10-10,Consumer
1265,Name1265,Surname1265,Bangalore,2023-07-16,Corporate
1266,Name1266,Surname1266,Mumbai,2023-08-30,SmallBusiness
1267,Name1267,Surname1267,Mumbai,2023-04-08,Corporate
1268,Name1268,Surname1268,Kolkata,2023-02-11,Corporate
1269,Name1269,Surname1269,Hyderabad,2022-03-29,Consumer
1270,Name1270,Surname1270,Bangalore,2022-02-13,SmallBusiness
1271,Name1271,Surname1271,Chennai,2023-04-06,SmallBusiness
1272,Name1272,Surname1272,Mumbai,2022-10-05,Corporate
1273,Name1273,Surname1273,Kolkata,2023-11-14,SmallBusiness
1274,Name1274,Surname1274,Chennai,2023-02-25,Corporate
1275,Name1275,Surname1275,Hyderabad,2023-12-02,Corporate
1276,Name1276,Surname1276,Bangalore,2022-12-19,Consumer
1277,Name1277,Surname1277,Hyderabad,2023-11-27,Consumer
1278,Name1278,Surname1278,Mumbai,2023-05-30,Consumer
1279,Name1279,Surname1279,Chennai,2023-12-04,Corporate
1280,Name1280,Surname1280,Chennai,2023-09-22,SmallBusiness
1281,Name1281,Surname1281,Chennai,2022-01-19,Consumer
1282,Name1282,Surname1282,Mumbai,2022-01-23,SmallBusiness
1283,Name1283,Surname1283,Mumbai,2023-02-17,Consumer
1284,Name1284,Surname1284,Hyderabad,2022-01-30,Consumer
1285,Name1285,Surname1285,Delhi,2024-03-17,Corporate
1286,Name1286,Surname1286,Hyderabad,2022-04-18,Consumer
1287,Name1287,Surname1287,Bangalore,2023-01-02,Consumer
1288,Name1288,Surname1288,Kolkata,2022-10-08,Corporate
1289,Name1289,Surname1289,Chennai,2022-05-08,SmallBusiness
1290,Name1290,Surname1290,Delhi,2022-08-17,Consumer
1291,Name1291,Surname1291,Kolkata,2022-04-21,Corporate
1292,Name1292,Surname1292,Delhi,2022-05-16,Consumer
1293,Name1293,Surname1293,Pune,2022-12-28,Corporate
1294,Name1294,Surname1294,Hyderabad,2022-07-05,SmallBusiness
1295,Name1295,Surname1295,Mumbai,2023-10-18,SmallBusiness
1296,Name1296,Surname1296,Chennai,2023-08-07,Corporate
1297,Name1297,Surname1297,Hyderabad,2022-05-09,Corporate
1298,Name1298,Surname1298,Kolkata,2024-05-25,Corporate
1299,Name1299,Surname1299,Pune,2022-09-18,SmallBusiness
1300,Name1300,Surname1300,Pune,2023-05-30,Consumer
1301,Name1301,Surname1301,Pune,2023-03-25,SmallBusiness
1302,Name1302,Surname1302,Kolkata,2024-06-18,Corporate
1303,Name1303,Surname1303,Kolkata,2022-04-14,Corporate
1304,Name1304,Surname1304,Kolkata,2023-04-28,SmallBusiness
1305,Name1305,Surname1305,Kolkata,2022-08-12,Corporate
1306,Name1306,Surname1306,Pune,2024-04-11,SmallBusiness
1307,Name1307,Surname1307,Pune,2024-05-23,Corporate
1308,Name1308,Surname1308,Delhi,2024-05-15,Consumer
1309,Name1309,Surname1309,Hyderabad,2023-05-06,Consumer
1310,Name1310,Surname1310,Chennai,2023-04-18,Corporate
1311,Name1311,Surname1311,Mumbai,2022-01-10,SmallBusiness
1312,Name1312,Surname1312,Pune,2023-02-09,Consumer
1313,Name1313,Surname1313,Mumbai,2024-06-14,SmallBusiness
1314,Name1314,Surname1314,Hyderabad,2022-10-29,Corporate
1315,Name1315,Surname1315,Hyderabad,2022-08-19,SmallBusiness
1316,Name1316,Surname1316,Mumbai,2024-01-01,Consumer
1317,Name1317,Surname1317,Pune,2022-03-07,SmallBusiness
1318,Name1318,Surname1318,Mumbai,2022-04-22,SmallBusiness
1319,Name1319,Surname1319,Delhi,2022-01-13,Corporate
1320,Name1320,Surname1320,Bangalore,2023-01-28,Corporate
1321,Name1321,Surname1321,Pune,2023-05-15,Corporate
1322,Name1322,Surname1322,Pune,2023-08-21,Consumer
1323,Name1323,Surname1323,Chennai,2022-08-22,Consumer
1324,Name1324,Surname1324,Kolkata,2023-08-25,Corporate
1325,Name1325,Surname1325,Bangalore,2022-11-10,Corporate
1326,Name1326,Surname1326,Hyderabad,2023-07-20,Consumer
1327,Name1327,Surname1327,Pune,2022-01-12,Consumer
1328,Name1328,Surname1328,Mumbai,2022-07-28,Consumer
1329,Name1329,Surname1329,Bangalore,2022-01-14,Consumer
1330,Name1330,Surname1330,Chennai,2023-09-25,Corporate
1331,Name1331,Surname1331,Hyderabad,2023-02-22,Consumer
1332,Name1332,Surname1332,Kolkata,2023-03-13,Corporate
1333,Name1333,Surname1333,Kolkata,2023-01-12,SmallBusiness
1334,Name1334,Surname1334,Chennai,2022-01-20,SmallBusiness
1335,Name1335,Surname1335,Chennai,2023-08-10,Consumer
1336,Name1336,Surname1336,Mumbai,2024-01-25,SmallBusiness
1337,Name1337,Surname1337,Pune,2024-01-05,SmallBusiness
1338,Name1338,Surname1338,Kolkata,2022-03-11,SmallBusiness
1339,Name1339,Surname1339,Hyderabad,2024-04-03,Consumer
1340,Name1340,Surname1340,Bangalore,2022-07-30,Consumer
1341,Name1341,Surname1341,Hyderabad,2022-04-11,SmallBusiness
1342,Name1342,Surname1342,Delhi,2023-11-29,Corporate
1343,Name1343,Surname1343,Delhi,2022-05-12,SmallBusiness
1344,Name1344,Surname1344,Chennai,2023-09-15,Consumer
1345,Name1345,Surname1345,Mumbai,2023-01-16,Consumer
1346,Name1346,Surname1346,Delhi,2022-05-12,Consumer
1347,Name1347,Surname1347,Kolkata,2022-01-20,SmallBusiness
1348,Name1348,Surname1348,Hyderabad,2023-06-20,Corporate
1349,Name1349,Surname1349,Hyderabad,2022-08-15,Consumer
1350,Name1350,Surname1350,Chennai,2022-06-03,Consumer
1351,Name1351,Surname1351,Pune,2024-03-15,SmallBusiness
1352,Name1352,Surname1352,Pune,2024-01-12,Corporate
1353,Name1353,Surname1353,Bangalore,2023-04-14,SmallBusiness
1354,Name1354,Surname1354,Chennai,2024-04-01,Consumer
1355,Name1355,Surname1355,Bangalore,2024-05-20,Corporate
1356,Name1356,Surname1356,Pune,2023-02-09,Corporate
1357,Name1357,Surname1357,Chennai,2022-07-21,Consumer
1358,Name1358,Surname1358,Chennai,2022-02-07,Corporate
1359,Name1359,Surname1359,Chennai,2024-02-11,Corporate
1360,Name1360,Surname1360,Pune,2022-07-07,SmallBusiness
1361,Name1361,Surname1361,Bangalore,2022-02-26,Consumer
1362,Name1362,Surname1362,Bangalore,2022-01-20,Consumer
1363,Name1363,Surname1363,Chennai,2022-09-30,Consumer
1364,Name1364,Surname1364,Delhi,2022-04-29,Consumer
1365,Name1365,Surname1365,Mumbai,2023-08-06,Consumer
1366,Name1366,Surname1366,Pune,2023-05-31,Corporate
1367,Name1367,Surname1367,Mumbai,2022-08-09,SmallBusiness
1368,Name1368,Surname1368,Mumbai,2023-06-10,Consumer
1369,Name1369,Surname1369,Bangalore,2023-05-30,SmallBusiness
1370,Name1370,Surname1370,Bangalore,2023-12-29,SmallBusiness
1371,Name1371,Surname1371,Delhi,2024-01-11,Corporate
1372,Name1372,Surname1372,Mumbai,2022-12-02,Consumer
1373,Name1373,Surname1373,Mumbai,2023-11-29,Corporate
1374,Name1374,Surname1374,Chennai,2022-02-24,Consumer
1375,Name1375,Surname1375,Bangalore,2023-05-15,Corporate
1376,Name1376,Surname1376,Mumbai,2024-06-18,SmallBusiness
1377,Name1377,Surname1377,Hyderabad,2024-06-06,Consumer
